ccode,statename,year,polity2,leadertransition,totaltransitions,wars,totalwaryears
42,Dominican Republic,1967,-3,0,14,0,0
42,Dominican Republic,1968,-3,0,14,0,0
42,Dominican Republic,1969,-3,0,14,0,0
42,Dominican Republic,1970,-3,0,14,0,0
42,Dominican Republic,1971,-3,0,14,0,0
42,Dominican Republic,1972,-3,0,14,0,0
42,Dominican Republic,1973,-3,0,14,0,0
42,Dominican Republic,1974,-3,0,14,0,0
42,Dominican Republic,1975,-3,0,14,0,0
42,Dominican Republic,1976,-3,0,14,0,0
42,Dominican Republic,1977,-3,0,14,0,0
42,Dominican Republic,1978,6,1,15,0,0
42,Dominican Republic,1979,6,0,15,0,0
42,Dominican Republic,1980,6,0,15,0,0
42,Dominican Republic,1981,6,0,15,0,0
42,Dominican Republic,1982,6,1,16,0,0
42,Dominican Republic,1983,6,0,16,0,0
42,Dominican Republic,1984,6,0,16,0,0
42,Dominican Republic,1985,6,0,16,0,0
42,Dominican Republic,1986,6,1,17,0,0
42,Dominican Republic,1987,6,0,17,0,0
42,Dominican Republic,1988,6,0,17,0,0
42,Dominican Republic,1989,6,0,17,0,0
42,Dominican Republic,1990,6,0,17,0,0
42,Dominican Republic,1991,6,0,17,0,0
42,Dominican Republic,1992,6,0,17,0,0
42,Dominican Republic,1993,6,0,17,0,0
42,Dominican Republic,1994,5,0,17,0,0
42,Dominican Republic,1995,5,0,17,0,0
42,Dominican Republic,1996,8,1,18,0,0
42,Dominican Republic,1997,8,0,18,0,0
42,Dominican Republic,1998,8,0,18,0,0
42,Dominican Republic,1999,8,0,18,0,0
42,Dominican Republic,2000,8,1,19,0,0
42,Dominican Republic,2001,8,0,19,0,0
42,Dominican Republic,2002,8,0,19,0,0
42,Dominican Republic,2003,8,0,19,0,0
42,Dominican Republic,2004,8,1,20,0,0
42,Dominican Republic,2005,8,0,20,0,0
42,Dominican Republic,2006,8,0,20,0,0
42,Dominican Republic,2007,8,0,20,0,0
42,Dominican Republic,2008,8,0,20,0,0
42,Dominican Republic,2009,8,0,20,0,0
42,Dominican Republic,2010,8,0,20,0,0
42,Dominican Republic,2011,8,0,20,0,0
42,Dominican Republic,2012,8,1,21,0,0
42,Dominican Republic,2013,8,0,21,0,0
42,Dominican Republic,2014,8,0,21,0,0
42,Dominican Republic,2015,8,0,21,0,0
42,Dominican Republic,2016,7,,21,0,0
42,Dominican Republic,2017,7,,21,0,0
42,Dominican Republic,2018,,,21,0,0
42,Dominican Republic,2019,,,21,0,0
42,Dominican Republic,2020,,,21,0,0
42,Dominican Republic,2021,,,21,0,0
51,Jamaica,1962,10,0,0,0,0
51,Jamaica,1963,10,0,0,0,0
51,Jamaica,1964,10,0,0,0,0
51,Jamaica,1965,10,0,0,0,0
51,Jamaica,1966,10,0,0,0,0
51,Jamaica,1967,10,1,1,0,0
51,Jamaica,1968,10,0,1,0,0
51,Jamaica,1969,10,0,1,0,0
51,Jamaica,1970,10,0,1,0,0
51,Jamaica,1971,10,0,1,0,0
51,Jamaica,1972,10,1,2,0,0
51,Jamaica,1973,10,0,2,0,0
51,Jamaica,1974,10,0,2,0,0
51,Jamaica,1975,10,0,2,0,0
51,Jamaica,1976,10,0,2,0,0
51,Jamaica,1977,10,0,2,0,0
51,Jamaica,1978,10,0,2,0,0
51,Jamaica,1979,10,0,2,0,0
51,Jamaica,1980,10,1,3,0,0
51,Jamaica,1981,10,0,3,0,0
51,Jamaica,1982,10,0,3,0,0
51,Jamaica,1983,10,0,3,0,0
51,Jamaica,1984,10,0,3,0,0
51,Jamaica,1985,10,0,3,0,0
51,Jamaica,1986,10,0,3,0,0
51,Jamaica,1987,10,0,3,0,0
51,Jamaica,1988,10,0,3,0,0
51,Jamaica,1989,10,1,4,0,0
51,Jamaica,1990,10,0,4,0,0
51,Jamaica,1991,10,0,4,0,0
51,Jamaica,1992,10,1,5,0,0
51,Jamaica,1993,9,0,5,0,0
51,Jamaica,1994,9,0,5,0,0
51,Jamaica,1995,9,0,5,0,0
51,Jamaica,1996,9,0,5,0,0
51,Jamaica,1997,9,0,5,0,0
51,Jamaica,1998,9,0,5,0,0
51,Jamaica,1999,9,0,5,0,0
51,Jamaica,2000,9,0,5,0,0
51,Jamaica,2001,9,0,5,0,0
51,Jamaica,2002,9,0,5,0,0
51,Jamaica,2003,9,0,5,0,0
51,Jamaica,2004,9,0,5,0,0
51,Jamaica,2005,9,0,5,0,0
51,Jamaica,2006,9,1,6,0,0
51,Jamaica,2007,9,1,7,0,0
51,Jamaica,2008,9,0,7,0,0
51,Jamaica,2009,9,0,7,0,0
51,Jamaica,2010,9,0,7,0,0
51,Jamaica,2011,9,1,8,0,0
51,Jamaica,2012,9,1,9,0,0
51,Jamaica,2013,9,0,9,0,0
51,Jamaica,2014,9,0,9,0,0
51,Jamaica,2015,9,0,9,0,0
51,Jamaica,2016,9,,9,0,0
51,Jamaica,2017,9,,9,0,0
51,Jamaica,2018,,,9,0,0
51,Jamaica,2019,,,9,0,0
51,Jamaica,2020,,,9,0,0
51,Jamaica,2021,,,9,0,0
52,Trinidad and Tobago,1962,8,0,0,0,0
52,Trinidad and Tobago,1963,8,0,0,0,0
52,Trinidad and Tobago,1964,8,0,0,0,0
52,Trinidad and Tobago,1965,8,0,0,0,0
52,Trinidad and Tobago,1966,8,0,0,0,0
52,Trinidad and Tobago,1967,8,0,0,0,0
52,Trinidad and Tobago,1968,8,0,0,0,0
52,Trinidad and Tobago,1969,8,0,0,0,0
52,Trinidad and Tobago,1970,8,0,0,0,0
52,Trinidad and Tobago,1971,8,0,0,0,0
52,Trinidad and Tobago,1972,8,0,0,0,0
52,Trinidad and Tobago,1973,8,0,0,0,0
52,Trinidad and Tobago,1974,8,0,0,0,0
52,Trinidad and Tobago,1975,8,0,0,0,0
52,Trinidad and Tobago,1976,8,0,0,0,0
52,Trinidad and Tobago,1977,8,0,0,0,0
52,Trinidad and Tobago,1978,8,0,0,0,0
52,Trinidad and Tobago,1979,8,0,0,0,0
52,Trinidad and Tobago,1980,8,0,0,0,0
52,Trinidad and Tobago,1981,8,1,1,0,0
52,Trinidad and Tobago,1982,8,0,1,0,0
52,Trinidad and Tobago,1983,8,0,1,0,0
52,Trinidad and Tobago,1984,9,0,1,0,0
52,Trinidad and Tobago,1985,9,0,1,0,0
52,Trinidad and Tobago,1986,9,1,2,0,0
52,Trinidad and Tobago,1987,9,0,2,0,0
52,Trinidad and Tobago,1988,9,0,2,0,0
52,Trinidad and Tobago,1989,9,0,2,0,0
52,Trinidad and Tobago,1990,9,0,2,0,0
52,Trinidad and Tobago,1991,9,1,3,0,0
52,Trinidad and Tobago,1992,9,0,3,0,0
52,Trinidad and Tobago,1993,9,0,3,0,0
52,Trinidad and Tobago,1994,9,0,3,0,0
52,Trinidad and Tobago,1995,9,1,4,0,0
52,Trinidad and Tobago,1996,9,0,4,0,0
52,Trinidad and Tobago,1997,10,0,4,0,0
52,Trinidad and Tobago,1998,10,0,4,0,0
52,Trinidad and Tobago,1999,10,0,4,0,0
52,Trinidad and Tobago,2000,10,0,4,0,0
52,Trinidad and Tobago,2001,10,1,5,0,0
52,Trinidad and Tobago,2002,10,0,5,0,0
52,Trinidad and Tobago,2003,10,0,5,0,0
52,Trinidad and Tobago,2004,10,0,5,0,0
52,Trinidad and Tobago,2005,10,0,5,0,0
52,Trinidad and Tobago,2006,10,0,5,0,0
52,Trinidad and Tobago,2007,10,0,5,0,0
52,Trinidad and Tobago,2008,10,0,5,0,0
52,Trinidad and Tobago,2009,10,0,5,0,0
52,Trinidad and Tobago,2010,10,1,6,0,0
52,Trinidad and Tobago,2011,10,0,6,0,0
52,Trinidad and Tobago,2012,10,0,6,0,0
52,Trinidad and Tobago,2013,10,0,6,0,0
52,Trinidad and Tobago,2014,10,0,6,0,0
52,Trinidad and Tobago,2015,10,1,7,0,0
52,Trinidad and Tobago,2016,10,,7,0,0
52,Trinidad and Tobago,2017,10,,7,0,0
52,Trinidad and Tobago,2018,,,7,0,0
52,Trinidad and Tobago,2019,,,7,0,0
52,Trinidad and Tobago,2020,,,7,0,0
52,Trinidad and Tobago,2021,,,7,0,0
53,Barbados,1966,,0,0,0,0
53,Barbados,1967,,0,0,0,0
53,Barbados,1968,,0,0,0,0
53,Barbados,1969,,0,0,0,0
53,Barbados,1970,,0,0,0,0
53,Barbados,1971,,0,0,0,0
53,Barbados,1972,,0,0,0,0
53,Barbados,1973,,0,0,0,0
53,Barbados,1974,,0,0,0,0
53,Barbados,1975,,0,0,0,0
53,Barbados,1976,,1,1,0,0
53,Barbados,1977,,0,1,0,0
53,Barbados,1978,,0,1,0,0
53,Barbados,1979,,0,1,0,0
53,Barbados,1980,,0,1,0,0
53,Barbados,1981,,0,1,0,0
53,Barbados,1982,,0,1,0,0
53,Barbados,1983,,0,1,0,0
53,Barbados,1984,,0,1,0,0
53,Barbados,1985,,1,2,0,0
53,Barbados,1986,,1,3,0,0
53,Barbados,1987,,1,4,0,0
53,Barbados,1988,,0,4,0,0
53,Barbados,1989,,0,4,0,0
53,Barbados,1990,,0,4,0,0
53,Barbados,1991,,0,4,0,0
53,Barbados,1992,,0,4,0,0
53,Barbados,1993,,0,4,0,0
53,Barbados,1994,,1,5,0,0
53,Barbados,1995,,0,5,0,0
53,Barbados,1996,,0,5,0,0
53,Barbados,1997,,0,5,0,0
53,Barbados,1998,,0,5,0,0
53,Barbados,1999,,0,5,0,0
53,Barbados,2000,,0,5,0,0
53,Barbados,2001,,0,5,0,0
53,Barbados,2002,,0,5,0,0
53,Barbados,2003,,0,5,0,0
53,Barbados,2004,,0,5,0,0
53,Barbados,2005,,0,5,0,0
53,Barbados,2006,,0,5,0,0
53,Barbados,2007,,0,5,0,0
53,Barbados,2008,,1,6,0,0
53,Barbados,2009,,0,6,0,0
53,Barbados,2010,,1,7,0,0
53,Barbados,2011,,0,7,0,0
53,Barbados,2012,,0,7,0,0
53,Barbados,2013,,0,7,0,0
53,Barbados,2014,,0,7,0,0
53,Barbados,2015,,0,7,0,0
53,Barbados,2016,,,7,0,0
53,Barbados,2017,,,7,0,0
53,Barbados,2018,,,7,0,0
53,Barbados,2019,,,7,0,0
53,Barbados,2020,,,7,0,0
53,Barbados,2021,,,7,0,0
54,Dominica,1978,,,0,0,0
54,Dominica,1979,,,0,0,0
54,Dominica,1980,,,0,0,0
54,Dominica,1981,,,0,0,0
54,Dominica,1982,,,0,0,0
54,Dominica,1983,,,0,0,0
54,Dominica,1984,,,0,0,0
54,Dominica,1985,,,0,0,0
54,Dominica,1986,,,0,0,0
54,Dominica,1987,,,0,0,0
54,Dominica,1988,,,0,0,0
54,Dominica,1989,,,0,0,0
54,Dominica,1990,,,0,0,0
54,Dominica,1991,,,0,0,0
54,Dominica,1992,,,0,0,0
54,Dominica,1993,,,0,0,0
54,Dominica,1994,,,0,0,0
54,Dominica,1995,,,0,0,0
54,Dominica,1996,,,0,0,0
54,Dominica,1997,,,0,0,0
54,Dominica,1998,,,0,0,0
54,Dominica,1999,,,0,0,0
54,Dominica,2000,,,0,0,0
54,Dominica,2001,,,0,0,0
54,Dominica,2002,,,0,0,0
54,Dominica,2003,,,0,0,0
54,Dominica,2004,,,0,0,0
54,Dominica,2005,,,0,0,0
54,Dominica,2006,,,0,0,0
54,Dominica,2007,,,0,0,0
54,Dominica,2008,,,0,0,0
54,Dominica,2009,,,0,0,0
54,Dominica,2010,,,0,0,0
54,Dominica,2011,,,0,0,0
54,Dominica,2012,,,0,0,0
54,Dominica,2013,,,0,0,0
54,Dominica,2014,,,0,0,0
54,Dominica,2015,,,0,0,0
54,Dominica,2016,,,0,0,0
54,Dominica,2017,,,0,0,0
54,Dominica,2018,,,0,0,0
54,Dominica,2019,,,0,0,0
54,Dominica,2020,,,0,0,0
54,Dominica,2021,,,0,0,0
55,Grenada,1974,,,0,0,0
55,Grenada,1975,,,0,0,0
55,Grenada,1976,,,0,0,0
55,Grenada,1977,,,0,0,0
55,Grenada,1978,,,0,0,0
55,Grenada,1979,,,0,0,0
55,Grenada,1980,,,0,0,0
55,Grenada,1981,,,0,0,0
55,Grenada,1982,,,0,0,0
55,Grenada,1983,,,0,0,0
55,Grenada,1984,,,0,0,0
55,Grenada,1985,,,0,0,0
55,Grenada,1986,,,0,0,0
55,Grenada,1987,,,0,0,0
55,Grenada,1988,,,0,0,0
55,Grenada,1989,,,0,0,0
55,Grenada,1990,,,0,0,0
55,Grenada,1991,,,0,0,0
55,Grenada,1992,,,0,0,0
55,Grenada,1993,,,0,0,0
55,Grenada,1994,,,0,0,0
55,Grenada,1995,,,0,0,0
55,Grenada,1996,,,0,0,0
55,Grenada,1997,,,0,0,0
55,Grenada,1998,,,0,0,0
55,Grenada,1999,,,0,0,0
55,Grenada,2000,,,0,0,0
55,Grenada,2001,,,0,0,0
55,Grenada,2002,,,0,0,0
55,Grenada,2003,,,0,0,0
55,Grenada,2004,,,0,0,0
55,Grenada,2005,,,0,0,0
55,Grenada,2006,,,0,0,0
55,Grenada,2007,,,0,0,0
55,Grenada,2008,,,0,0,0
55,Grenada,2009,,,0,0,0
55,Grenada,2010,,,0,0,0
55,Grenada,2011,,,0,0,0
55,Grenada,2012,,,0,0,0
55,Grenada,2013,,,0,0,0
55,Grenada,2014,,,0,0,0
55,Grenada,2015,,,0,0,0
55,Grenada,2016,,,0,0,0
55,Grenada,2017,,,0,0,0
55,Grenada,2018,,,0,0,0
55,Grenada,2019,,,0,0,0
55,Grenada,2020,,,0,0,0
55,Grenada,2021,,,0,0,0
56,St. Lucia,1979,,,0,0,0
56,St. Lucia,1980,,,0,0,0
56,St. Lucia,1981,,,0,0,0
56,St. Lucia,1982,,,0,0,0
56,St. Lucia,1983,,,0,0,0
56,St. Lucia,1984,,,0,0,0
56,St. Lucia,1985,,,0,0,0
56,St. Lucia,1986,,,0,0,0
56,St. Lucia,1987,,,0,0,0
56,St. Lucia,1988,,,0,0,0
56,St. Lucia,1989,,,0,0,0
56,St. Lucia,1990,,,0,0,0
56,St. Lucia,1991,,,0,0,0
56,St. Lucia,1992,,,0,0,0
56,St. Lucia,1993,,,0,0,0
56,St. Lucia,1994,,,0,0,0
56,St. Lucia,1995,,,0,0,0
56,St. Lucia,1996,,,0,0,0
56,St. Lucia,1997,,,0,0,0
56,St. Lucia,1998,,,0,0,0
56,St. Lucia,1999,,,0,0,0
56,St. Lucia,2000,,,0,0,0
56,St. Lucia,2001,,,0,0,0
56,St. Lucia,2002,,,0,0,0
56,St. Lucia,2003,,,0,0,0
56,St. Lucia,2004,,,0,0,0
56,St. Lucia,2005,,,0,0,0
56,St. Lucia,2006,,,0,0,0
56,St. Lucia,2007,,,0,0,0
56,St. Lucia,2008,,,0,0,0
56,St. Lucia,2009,,,0,0,0
56,St. Lucia,2010,,,0,0,0
56,St. Lucia,2011,,,0,0,0
56,St. Lucia,2012,,,0,0,0
56,St. Lucia,2013,,,0,0,0
56,St. Lucia,2014,,,0,0,0
56,St. Lucia,2015,,,0,0,0
56,St. Lucia,2016,,,0,0,0
56,St. Lucia,2017,,,0,0,0
56,St. Lucia,2018,,,0,0,0
56,St. Lucia,2019,,,0,0,0
56,St. Lucia,2020,,,0,0,0
56,St. Lucia,2021,,,0,0,0
57,St. Vincent and the Grenadines,1979,,,0,0,0
57,St. Vincent and the Grenadines,1980,,,0,0,0
57,St. Vincent and the Grenadines,1981,,,0,0,0
57,St. Vincent and the Grenadines,1982,,,0,0,0
57,St. Vincent and the Grenadines,1983,,,0,0,0
57,St. Vincent and the Grenadines,1984,,,0,0,0
57,St. Vincent and the Grenadines,1985,,,0,0,0
57,St. Vincent and the Grenadines,1986,,,0,0,0
57,St. Vincent and the Grenadines,1987,,,0,0,0
57,St. Vincent and the Grenadines,1988,,,0,0,0
57,St. Vincent and the Grenadines,1989,,,0,0,0
57,St. Vincent and the Grenadines,1990,,,0,0,0
57,St. Vincent and the Grenadines,1991,,,0,0,0
57,St. Vincent and the Grenadines,1992,,,0,0,0
57,St. Vincent and the Grenadines,1993,,,0,0,0
57,St. Vincent and the Grenadines,1994,,,0,0,0
57,St. Vincent and the Grenadines,1995,,,0,0,0
57,St. Vincent and the Grenadines,1996,,,0,0,0
57,St. Vincent and the Grenadines,1997,,,0,0,0
57,St. Vincent and the Grenadines,1998,,,0,0,0
57,St. Vincent and the Grenadines,1999,,,0,0,0
57,St. Vincent and the Grenadines,2000,,,0,0,0
57,St. Vincent and the Grenadines,2001,,,0,0,0
57,St. Vincent and the Grenadines,2002,,,0,0,0
57,St. Vincent and the Grenadines,2003,,,0,0,0
57,St. Vincent and the Grenadines,2004,,,0,0,0
57,St. Vincent and the Grenadines,2005,,,0,0,0
57,St. Vincent and the Grenadines,2006,,,0,0,0
57,St. Vincent and the Grenadines,2007,,,0,0,0
57,St. Vincent and the Grenadines,2008,,,0,0,0
57,St. Vincent and the Grenadines,2009,,,0,0,0
57,St. Vincent and the Grenadines,2010,,,0,0,0
57,St. Vincent and the Grenadines,2011,,,0,0,0
57,St. Vincent and the Grenadines,2012,,,0,0,0
57,St. Vincent and the Grenadines,2013,,,0,0,0
57,St. Vincent and the Grenadines,2014,,,0,0,0
57,St. Vincent and the Grenadines,2015,,,0,0,0
57,St. Vincent and the Grenadines,2016,,,0,0,0
57,St. Vincent and the Grenadines,2017,,,0,0,0
57,St. Vincent and the Grenadines,2018,,,0,0,0
57,St. Vincent and the Grenadines,2019,,,0,0,0
57,St. Vincent and the Grenadines,2020,,,0,0,0
57,St. Vincent and the Grenadines,2021,,,0,0,0
58,Antigua & Barbuda,1981,,,0,0,0
58,Antigua & Barbuda,1982,,,0,0,0
58,Antigua & Barbuda,1983,,,0,0,0
58,Antigua & Barbuda,1984,,,0,0,0
58,Antigua & Barbuda,1985,,,0,0,0
58,Antigua & Barbuda,1986,,,0,0,0
58,Antigua & Barbuda,1987,,,0,0,0
58,Antigua & Barbuda,1988,,,0,0,0
58,Antigua & Barbuda,1989,,,0,0,0
58,Antigua & Barbuda,1990,,,0,0,0
58,Antigua & Barbuda,1991,,,0,0,0
58,Antigua & Barbuda,1992,,,0,0,0
58,Antigua & Barbuda,1993,,,0,0,0
58,Antigua & Barbuda,1994,,,0,0,0
58,Antigua & Barbuda,1995,,,0,0,0
58,Antigua & Barbuda,1996,,,0,0,0
58,Antigua & Barbuda,1997,,,0,0,0
58,Antigua & Barbuda,1998,,,0,0,0
58,Antigua & Barbuda,1999,,,0,0,0
58,Antigua & Barbuda,2000,,,0,0,0
58,Antigua & Barbuda,2001,,,0,0,0
58,Antigua & Barbuda,2002,,,0,0,0
58,Antigua & Barbuda,2003,,,0,0,0
58,Antigua & Barbuda,2004,,,0,0,0
58,Antigua & Barbuda,2005,,,0,0,0
58,Antigua & Barbuda,2006,,,0,0,0
58,Antigua & Barbuda,2007,,,0,0,0
58,Antigua & Barbuda,2008,,,0,0,0
58,Antigua & Barbuda,2009,,,0,0,0
58,Antigua & Barbuda,2010,,,0,0,0
58,Antigua & Barbuda,2011,,,0,0,0
58,Antigua & Barbuda,2012,,,0,0,0
58,Antigua & Barbuda,2013,,,0,0,0
58,Antigua & Barbuda,2014,,,0,0,0
58,Antigua & Barbuda,2015,,,0,0,0
58,Antigua & Barbuda,2016,,,0,0,0
58,Antigua & Barbuda,2017,,,0,0,0
58,Antigua & Barbuda,2018,,,0,0,0
58,Antigua & Barbuda,2019,,,0,0,0
58,Antigua & Barbuda,2020,,,0,0,0
58,Antigua & Barbuda,2021,,,0,0,0
60,St. Kitts and Nevis,1983,,,0,0,0
60,St. Kitts and Nevis,1984,,,0,0,0
60,St. Kitts and Nevis,1985,,,0,0,0
60,St. Kitts and Nevis,1986,,,0,0,0
60,St. Kitts and Nevis,1987,,,0,0,0
60,St. Kitts and Nevis,1988,,,0,0,0
60,St. Kitts and Nevis,1989,,,0,0,0
60,St. Kitts and Nevis,1990,,,0,0,0
60,St. Kitts and Nevis,1991,,,0,0,0
60,St. Kitts and Nevis,1992,,,0,0,0
60,St. Kitts and Nevis,1993,,,0,0,0
60,St. Kitts and Nevis,1994,,,0,0,0
60,St. Kitts and Nevis,1995,,,0,0,0
60,St. Kitts and Nevis,1996,,,0,0,0
60,St. Kitts and Nevis,1997,,,0,0,0
60,St. Kitts and Nevis,1998,,,0,0,0
60,St. Kitts and Nevis,1999,,,0,0,0
60,St. Kitts and Nevis,2000,,,0,0,0
60,St. Kitts and Nevis,2001,,,0,0,0
60,St. Kitts and Nevis,2002,,,0,0,0
60,St. Kitts and Nevis,2003,,,0,0,0
60,St. Kitts and Nevis,2004,,,0,0,0
60,St. Kitts and Nevis,2005,,,0,0,0
60,St. Kitts and Nevis,2006,,,0,0,0
60,St. Kitts and Nevis,2007,,,0,0,0
60,St. Kitts and Nevis,2008,,,0,0,0
60,St. Kitts and Nevis,2009,,,0,0,0
60,St. Kitts and Nevis,2010,,,0,0,0
60,St. Kitts and Nevis,2011,,,0,0,0
60,St. Kitts and Nevis,2012,,,0,0,0
60,St. Kitts and Nevis,2013,,,0,0,0
60,St. Kitts and Nevis,2014,,,0,0,0
60,St. Kitts and Nevis,2015,,,0,0,0
60,St. Kitts and Nevis,2016,,,0,0,0
60,St. Kitts and Nevis,2017,,,0,0,0
60,St. Kitts and Nevis,2018,,,0,0,0
60,St. Kitts and Nevis,2019,,,0,0,0
60,St. Kitts and Nevis,2020,,,0,0,0
60,St. Kitts and Nevis,2021,,,0,0,0
70,Mexico,1831,-1,,0,0,0
70,Mexico,1832,-1,,0,0,0
70,Mexico,1833,-1,,0,0,0
70,Mexico,1834,-2,,0,0,0
70,Mexico,1835,-3,,0,0,0
70,Mexico,1836,-3,,0,0,0
70,Mexico,1837,-3,,0,0,0
70,Mexico,1838,-3,,0,0,0
70,Mexico,1839,-3,,0,0,0
70,Mexico,1840,-3,,0,0,0
70,Mexico,1841,-3,,0,0,0
70,Mexico,1842,-3,,0,0,0
70,Mexico,1843,-3,,0,0,0
70,Mexico,1844,-3,,0,0,0
70,Mexico,1845,-3,,0,0,0
70,Mexico,1846,,,0,1,1
70,Mexico,1847,,,0,1,2
70,Mexico,1848,-3,,0,0,2
70,Mexico,1849,-3,,0,0,2
70,Mexico,1850,-3,,0,0,2
70,Mexico,1851,-3,,0,0,2
70,Mexico,1852,-3,,0,0,2
70,Mexico,1853,-3,,0,0,2
70,Mexico,1854,-3,,0,0,2
70,Mexico,1855,-3,,0,0,2
70,Mexico,1856,-3,,0,0,2
70,Mexico,1857,-3,,0,0,2
70,Mexico,1858,-3,,0,0,2
70,Mexico,1859,-3,,0,0,2
70,Mexico,1860,-3,,0,0,2
70,Mexico,1861,-3,,0,0,2
70,Mexico,1862,-3,,0,1,3
70,Mexico,1863,,,0,1,4
70,Mexico,1864,-3,,0,1,5
70,Mexico,1865,-3,,0,1,6
70,Mexico,1866,-3,,0,1,7
70,Mexico,1867,-5,,0,1,8
70,Mexico,1868,-5,,0,0,8
70,Mexico,1869,-5,,0,0,8
70,Mexico,1870,-5,,0,0,8
70,Mexico,1871,-5,,0,0,8
70,Mexico,1872,-5,0,0,0,8
70,Mexico,1873,-5,0,0,0,8
70,Mexico,1874,-5,0,0,0,8
70,Mexico,1875,-5,0,0,0,8
70,Mexico,1876,-6,1,1,0,8
70,Mexico,1877,-7,0,1,0,8
70,Mexico,1878,-8,0,1,0,8
70,Mexico,1879,-9,0,1,0,8
70,Mexico,1880,-9,0,1,0,8
70,Mexico,1881,-9,0,1,0,8
70,Mexico,1882,-9,0,1,0,8
70,Mexico,1883,-9,0,1,0,8
70,Mexico,1884,-9,0,1,0,8
70,Mexico,1885,-9,0,1,0,8
70,Mexico,1886,-9,0,1,0,8
70,Mexico,1887,-9,0,1,0,8
70,Mexico,1888,-9,0,1,0,8
70,Mexico,1889,-9,0,1,0,8
70,Mexico,1890,-9,0,1,0,8
70,Mexico,1891,-9,0,1,0,8
70,Mexico,1892,-9,0,1,0,8
70,Mexico,1893,-9,0,1,0,8
70,Mexico,1894,-9,0,1,0,8
70,Mexico,1895,-9,0,1,0,8
70,Mexico,1896,-9,0,1,0,8
70,Mexico,1897,-9,0,1,0,8
70,Mexico,1898,-9,0,1,0,8
70,Mexico,1899,-9,0,1,0,8
70,Mexico,1900,-9,0,1,0,8
70,Mexico,1901,-9,0,1,0,8
70,Mexico,1902,-9,0,1,0,8
70,Mexico,1903,-9,0,1,0,8
70,Mexico,1904,-9,0,1,0,8
70,Mexico,1905,-9,0,1,0,8
70,Mexico,1906,-9,0,1,0,8
70,Mexico,1907,-9,0,1,0,8
70,Mexico,1908,-9,0,1,0,8
70,Mexico,1909,-9,0,1,0,8
70,Mexico,1910,-9,0,1,0,8
70,Mexico,1911,0,1,2,0,8
70,Mexico,1912,0,0,2,0,8
70,Mexico,1913,0,1,3,0,8
70,Mexico,1914,0,0,3,0,8
70,Mexico,1915,0,0,3,0,8
70,Mexico,1916,0,0,3,0,8
70,Mexico,1917,-1,0,3,0,8
70,Mexico,1918,-1,0,3,0,8
70,Mexico,1919,-1,0,3,0,8
70,Mexico,1920,-1,1,4,0,8
70,Mexico,1921,-1,0,4,0,8
70,Mexico,1922,-1,0,4,0,8
70,Mexico,1923,-1,0,4,0,8
70,Mexico,1924,-3,1,5,0,8
70,Mexico,1925,-3,0,5,0,8
70,Mexico,1926,-3,0,5,0,8
70,Mexico,1927,-3,0,5,0,8
70,Mexico,1928,-3,1,6,0,8
70,Mexico,1929,-3,0,6,0,8
70,Mexico,1930,-6,1,7,0,8
70,Mexico,1931,-6,0,7,0,8
70,Mexico,1932,-6,1,8,0,8
70,Mexico,1933,-6,0,8,0,8
70,Mexico,1934,-6,1,9,0,8
70,Mexico,1935,-6,0,9,0,8
70,Mexico,1936,-6,0,9,0,8
70,Mexico,1937,-6,0,9,0,8
70,Mexico,1938,-6,0,9,0,8
70,Mexico,1939,-6,0,9,0,8
70,Mexico,1940,-6,1,10,0,8
70,Mexico,1941,-6,0,10,0,8
70,Mexico,1942,-6,0,10,0,8
70,Mexico,1943,-6,0,10,0,8
70,Mexico,1944,-6,0,10,0,8
70,Mexico,1945,-6,0,10,0,8
70,Mexico,1946,-6,1,11,0,8
70,Mexico,1947,-6,0,11,0,8
70,Mexico,1948,-6,0,11,0,8
70,Mexico,1949,-6,0,11,0,8
70,Mexico,1950,-6,0,11,0,8
70,Mexico,1951,-6,0,11,0,8
70,Mexico,1952,-6,1,12,0,8
70,Mexico,1953,-6,0,12,0,8
70,Mexico,1954,-6,0,12,0,8
70,Mexico,1955,-6,0,12,0,8
70,Mexico,1956,-6,0,12,0,8
70,Mexico,1957,-6,0,12,0,8
70,Mexico,1958,-6,1,13,0,8
70,Mexico,1959,-6,0,13,0,8
70,Mexico,1960,-6,0,13,0,8
70,Mexico,1961,-6,0,13,0,8
70,Mexico,1962,-6,0,13,0,8
70,Mexico,1963,-6,0,13,0,8
70,Mexico,1964,-6,1,14,0,8
70,Mexico,1965,-6,0,14,0,8
70,Mexico,1966,-6,0,14,0,8
70,Mexico,1967,-6,0,14,0,8
70,Mexico,1968,-6,0,14,0,8
70,Mexico,1969,-6,0,14,0,8
70,Mexico,1970,-6,1,15,0,8
70,Mexico,1971,-6,0,15,0,8
70,Mexico,1972,-6,0,15,0,8
70,Mexico,1973,-6,0,15,0,8
70,Mexico,1974,-6,0,15,0,8
70,Mexico,1975,-6,0,15,0,8
70,Mexico,1976,-6,1,16,0,8
70,Mexico,1977,-3,0,16,0,8
70,Mexico,1978,-3,0,16,0,8
70,Mexico,1979,-3,0,16,0,8
70,Mexico,1980,-3,0,16,0,8
70,Mexico,1981,-3,0,16,0,8
70,Mexico,1982,-3,1,17,0,8
70,Mexico,1983,-3,0,17,0,8
70,Mexico,1984,-3,0,17,0,8
70,Mexico,1985,-3,0,17,0,8
